order_id,customer_id,product_category,product_price,quantity,order_date,region,payment_method,delivery_days,is_returned,customer_rating,discount_percent,revenue
592,bdf66ba5-dc9c-46de-a5a6-74c212738a23,Toys,96.76,5,2024-03-24,North America,PayPal,1,f,3.8,0,483.8
593,75b27455-04cc-4ede-afac-16730ad45230,Sports,224.71,2,2025-07-20,North America,BankTransfer,1,f,2.8,20,359.54
594,5024bdc6-dcb3-4df3-93ee-cdc6ebd14d2c,Sports,135.71,3,2025-08-22,Oceania,PayPal,1,f,3.6,5,386.77
595,67884209-92ca-425a-ade5-93329364f3d0,Automotive,234.24,5,2023-06-17,North America,Cash,7,f,2.8,5,1112.64
596,4a1dab32-6aed-4dc7-a3e0-5309b5a1b949,Toys,408.4,4,2025-01-10,Oceania,CreditCard,7,f,2.6,0,1633.6
597,f758dce2-0556-4aea-a7b0-32831d7c0098,Toys,350.98,4,2023-05-07,Europe,PayPal,8,f,2.1,0,1403.92
598,f296d9f0-cd23-42c2-abff-e17b532401fc,Toys,19.503000000000004,6,2023-11-03,Africa,PayPal,5,f,3.9,15,99.47
599,b08a4895-d4ff-4666-b5c8-e90d9e3d750d,Home,392.97,1,2025-06-23,Africa,CreditCard,8,f,3.0,15,334.02
600,6fcc57dd-168f-4e12-9ca2-60c9eb7607c9,Beauty,498.1,2,2025-09-28,North America,CreditCard,1,f,3.7,10,896.58
601,6f887f28-3e49-4d09-9b19-d8b8d8302081,Toys,51.98,4,2023-04-24,South America,Cash,3,f,5.0,15,176.73
602,1422373f-8622-48d1-a683-e10796c044d0,Fashion,24.97,5,2025-04-30,Africa,Cash,3,f,2.1,0,124.85
603,beed10b6-4f6e-474b-9eda-b0276550f74a,Toys,392.95,3,2025-08-04,Europe,BankTransfer,5,f,2.7,0,1178.85
604,c77444cb-5543-4c3c-b8b8-f24e56ea57b3,Beauty,383.35,2,2025-03-21,Europe,BankTransfer,4,f,2.1,10,690.03
605,a21b0307-82af-485c-938d-994c2b0abedd,Automotive,311.67,3,2024-03-22,Europe,CreditCard,5,f,4.6,15,794.76
606,31a3ac4d-828c-47e7-87d5-b7be1d30d990,Electronics,292.57,5,2024-12-06,South America,CreditCard,3,f,3.3,5,1389.71
607,59e1ac09-5970-4859-86b6-e4ade7ea8d5a,Toys,197.67,4,2023-05-22,Europe,Cash,7,f,4.8,5,751.15
608,a53bc024-d1a6-4d87-b54e-2019ba35844e,Electronics,174.24,5,2025-04-17,Asia,PayPal,5,t,5.0,5,827.64
609,1a5165ca-3c7c-4d85-a5cf-0041d0a643fe,Automotive,326.51,1,2025-05-10,North America,BankTransfer,6,f,3.8,0,326.51
610,2c6a6e9a-3280-47a1-8187-222b257d5e52,Sports,230.11,2,2025-02-12,South America,Cash,6,f,3.1,0,460.22
611,c257cf73-c29d-482b-a722-796e9a36d1ec,Electronics,87.84,5,2023-09-30,Oceania,BankTransfer,9,f,3.9,0,439.2
612,f387e1bd-2d59-42c6-934a-5a2fa7cf705c,Electronics,82.32,4,2025-03-15,North America,PayPal,8,f,4.1,0,329.28
613,76c5a0dc-7e7e-4419-a0c1-4035c5d95f51,Beauty,335.54,5,2023-01-08,North America,CreditCard,2,f,2.1,15,1426.04
614,9458054e-c287-4f06-9050-f7efc1235c91,Home,306.8,3,2025-05-18,South America,Cash,8,t,4.4,0,920.4
615,e1cde87f-ec95-4f87-ae5e-c36572eb7474,Automotive,270.29,2,2024-05-21,North America,Cash,2,f,3.7,0,540.58
616,fc8d5b93-a2a2-491f-a49b-1cd99082889b,Home,461.05,2,2024-07-18,North America,PayPal,8,f,3.8,10,829.89
617,f891b0c3-dd3f-487e-92bd-c6619fe0a8c7,Beauty,37.93,2,2023-03-07,Europe,Cash,4,f,4.6,0,75.86
618,70944bdb-26a5-44e3-90ee-7a92a09151e0,Toys,331.23,5,2024-05-07,Europe,PayPal,8,f,2.6,20,1324.92
619,a1a27485-7134-4c2a-b80b-3657117b355b,Electronics,146.83,1,2023-03-10,Europe,Cash,4,f,2.6,20,117.46
620,97674900-4651-4367-8bdc-43184d85a3d2,Toys,303.5,1,2023-04-10,Oceania,PayPal,5,f,2.2,0,303.5
621,12fe28bf-81e0-4489-9a18-e2a30e614bcd,Beauty,38.17,4,2025-04-03,Europe,Cash,3,f,3.7,10,137.41
622,09a0a0f6-73b0-4091-b634-c1694f76e388,Fashion,211.03,2,2024-03-20,Africa,CreditCard,4,t,2.2,0,422.06
623,497de16d-d4ea-420a-9e65-96540e9058b6,Fashion,42.04,5,2024-08-15,Africa,PayPal,5,t,4.3,5,199.69
624,fa34d2e8-dd3f-4d7e-a508-dc9513a4a492,Automotive,222.67,3,2024-10-15,Oceania,BankTransfer,8,f,2.7,0,668.01
625,98159d6c-9d71-4084-971d-abf9daf481a7,Fashion,414.18,4,2023-10-21,Asia,PayPal,4,f,2.6,0,1656.72
626,949077c2-7674-456f-a26d-719d81cf3252,Sports,77.73,2,2024-07-17,Asia,CreditCard,5,f,3.4,10,139.91
627,bd29ede9-cab4-423b-b448-83858de7ad6c,Toys,155.29,3,2023-12-25,Africa,Cash,7,f,2.2,0,465.87
628,e8b77f7b-7321-4f6b-8a80-76ece5582e16,Toys,156.7,1,2023-04-07,South America,BankTransfer,5,f,3.3,10,141.03
629,30307633-a6de-41d8-9258-17b7cf501889,Beauty,363.88,2,2025-02-19,Oceania,BankTransfer,8,f,4.0,5,691.37
630,80599b93-79c2-42e4-9ae1-a991524f93ff,Beauty,27.26,5,2025-04-16,South America,PayPal,9,f,4.8,20,109.04
631,73557b9d-0fd6-447e-b52d-4af2269ed4c9,Home,263.77,5,2024-01-12,South America,Cash,6,f,4.5,10,1186.96
632,d65e59dd-e62d-4d06-8f9b-85581a7f195b,Fashion,430.6,2,2024-09-07,North America,PayPal,7,f,3.4,0,861.2
633,15969802-b6dd-4257-bb7d-9f1c57eb89b1,Automotive,67.37,5,2023-04-29,South America,Cash,1,f,2.5,15,286.32
634,0a0537f0-2c2c-422b-a568-95c6812a1f9b,Sports,291.76,2,2025-12-21,Africa,PayPal,6,f,2.7,15,495.99
635,fdb1429e-7010-4d13-b526-b22d3f6c21f7,Sports,189.23,3,2024-06-06,North America,PayPal,6,f,4.6,0,567.69
636,9c1c3517-85d2-40a6-8629-5b5d707df251,Home,427.86,3,2023-06-11,Oceania,Cash,2,f,4.7,0,1283.58
637,eafde7d9-5f73-4a3e-9d28-6aa428a39779,Automotive,290.42,1,2023-07-09,Asia,PayPal,3,f,4.8,10,261.38
638,c6435300-68a5-4c68-a32d-bb5e486bb6bf,Electronics,172.05,3,2025-02-11,Asia,CreditCard,5,f,2.5,10,464.54
639,0d67d38e-990f-4c5b-adcc-3daf569f3ab3,Automotive,114.15,5,2024-01-21,Europe,PayPal,7,f,3.8,15,485.14
640,55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,Sports,282.25800000000004,3,2024-11-12,North America,BankTransfer,4,f,3.1,10,762.1
641,8ed6ad5e-1831-4aa3-9466-9d1910df9974,Electronics,136.36,1,2024-01-25,North America,CreditCard,1,f,2.9,0,136.36
642,4082cbb9-48bd-4b3e-a2f5-df2badaa44ca,Beauty,474.51,3,2024-05-11,South America,PayPal,7,f,2.0,0,1423.53
643,f6e39356-a814-4562-9a00-3f16b9469bcf,Sports,352.73,2,2024-10-20,North America,BankTransfer,1,f,4.1,10,634.91
644,267eddce-df8f-4197-9a4a-99b2e806133c,Sports,191.02,2,2025-12-28,South America,BankTransfer,5,f,4.3,0,382.04
645,a9e27ba9-952e-4abb-94dd-5061555736f8,Home,325.07,3,2025-01-06,Asia,Cash,9,f,3.4,5,926.45
646,4f6b58c8-598d-4aec-aaaf-e5432434a678,Sports,66.08,4,2025-08-19,Europe,BankTransfer,9,f,3.3,0,264.32
647,a981b098-b2cf-452d-a7f3-33b3f7baf55e,Fashion,84.54,3,2024-10-02,Asia,Cash,9,f,3.0,10,228.26
648,b576255e-9854-4f22-a102-f9c964575bc4,Electronics,387.82,1,2024-03-29,Africa,PayPal,8,f,4.8,5,368.43
649,8f158449-4f40-422f-95b0-2530f020e992,Electronics,307.33,2,2025-05-05,Asia,BankTransfer,7,f,2.4,0,614.66
650,54170a17-caaa-4bbe-a4bb-f962606e0e1c,Fashion,110.052,6,2024-11-06,North America,PayPal,8,f,4.8,15,561.27
651,b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,Sports,37.75,5,2024-05-18,Africa,Cash,3,f,3.6,10,169.88
652,ff4625af-bd20-463b-b275-b5f3d436a7a8,Toys,108.936,4,2024-11-22,Oceania,BankTransfer,5,f,4.9,0,435.74
653,17ec889c-86c1-46cb-a996-30f7af77520e,Automotive,466.94,4,2025-10-01,South America,Cash,6,f,4.0,5,1774.37
654,822c4d32-6c64-4c15-aba3-01cba561e1e9,Fashion,424.81,5,2024-12-22,Oceania,PayPal,4,t,3.1,15,1805.44
655,4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,Fashion,173.19,5,2025-09-27,Oceania,PayPal,1,f,4.1,0,865.95
656,577bc55a-36d5-4494-b37f-d50d2e25b5ee,Toys,495.1,2,2023-05-01,Oceania,CreditCard,8,f,2.9,0,990.2
657,31274148-7c7c-404e-8422-d03ef29a6339,Automotive,49.05,1,2023-04-10,Europe,CreditCard,8,f,4.8,15,41.69
658,27aa7cbc-2337-4bbc-bffe-77c839feb99c,Sports,103.25,3,2024-04-18,North America,CreditCard,8,f,3.8,0,309.75
659,c9c23e69-d82c-4565-8bb9-07ec13c11754,Beauty,484.2,1,2023-01-19,North America,PayPal,3,f,2.7,15,411.57
660,8a2e6a93-c558-4bb2-81f7-f3fb19e45c6a,Toys,332.65,2,2025-02-03,South America,CreditCard,8,f,3.7,5,632.04
661,86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,Toys,409.62,2,2025-09-16,Oceania,Cash,1,f,2.0,15,696.35
662,e05b46c5-5636-4094-a974-31db09a9d1c1,Electronics,333.44,2,2025-12-25,Europe,Cash,7,f,4.7,10,600.19
663,98e52499-218c-4e1c-9e37-4f7ac42cbc39,Electronics,455.04,1,2025-12-20,Europe,BankTransfer,2,f,2.6,0,455.04
664,2e4bebc4-2989-4880-a77d-1be96070b6a1,Toys,217.83,1,2023-02-05,Asia,Cash,5,f,4.2,10,196.05
665,9feefdff-c566-4a81-b15e-54f6d4d30795,Automotive,147.53,2,2023-08-08,North America,CreditCard,4,f,4.2,0,295.06
666,b89f72f3-2a60-4652-a714-7668cf1d7d3a,Toys,293.88,2,2024-05-08,North America,PayPal,1,f,2.1,5,558.37
667,5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,Toys,12.51,3,2024-05-31,Africa,BankTransfer,3,f,3.7,15,31.9
668,f836f571-3cce-476c-b836-c448ad261ec5,Home,449.7,2,2023-06-11,South America,BankTransfer,4,f,2.0,5,854.43
669,c09cb506-48f1-496d-9c4f-fb4671b701aa,Sports,401.49,5,2024-05-13,South America,PayPal,5,f,3.4,0,2007.45
670,3be79df4-72ec-416e-88a7-23e9bfa016c2,Home,490.38,5,2023-06-15,Oceania,CreditCard,2,f,4.2,0,2451.9
671,f7315749-4f39-49a8-bd3a-258288b4f474,Electronics,331.07,4,2025-02-15,South America,Cash,7,f,2.5,0,1324.28
672,e76adca9-7811-4802-88cc-7cfecf01f944,Toys,151.7,5,2023-04-25,South America,CreditCard,9,f,2.1,0,758.5
673,ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,Beauty,123.84,2,2023-06-19,North America,Cash,4,f,2.1,0,247.68
674,70cafdd8-fc04-4f08-9207-0158f2771f63,Automotive,101.736,6,2024-11-09,South America,CreditCard,1,f,2.4,5,579.9
675,c7332304-4822-4120-84f9-eccd7630a8a7,Toys,449.38,1,2024-04-15,Europe,PayPal,3,f,3.1,0,449.38
676,6b2d5b09-8707-4ad4-80be-7e3561c2645a,Automotive,403.83,1,2025-08-31,Oceania,BankTransfer,1,f,4.5,5,383.64
677,331f63fb-d11f-48c0-a97c-a4fff75d599f,Electronics,456.88,3,2024-07-28,Europe,CreditCard,8,f,4.4,0,1370.64
678,df7d0dd7-236e-4608-9acb-394acd1f5318,Fashion,195.38,1,2023-02-02,Asia,PayPal,8,f,4.8,0,195.38
679,7b07fd31-a424-4f23-8d5b-a7cd400035f0,Toys,467.21,1,2025-03-26,North America,CreditCard,2,f,2.1,0,467.21
680,ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,Home,206.84,3,2024-05-07,North America,Cash,2,f,3.0,5,589.49
681,8412a335-d88c-456d-b61e-5fdb1a435206,Beauty,380.889,5,2024-11-10,Africa,Cash,3,f,4.3,0,1904.45
682,1578d709-48f9-43d0-9fea-e1e0d9e604b3,Automotive,348.2,3,2023-10-14,Oceania,CreditCard,4,f,4.0,0,1044.6
683,73069588-45d5-468d-a90a-3abbc35b9fea,Toys,28.16,5,2024-12-09,Oceania,CreditCard,7,f,2.8,0,140.8
684,d4bf7a4b-25b8-442f-836b-15c7e7c225da,Electronics,180.67,5,2024-04-20,South America,CreditCard,5,f,2.2,5,858.18
685,e916da57-f248-43ab-977a-8a5f6ffe33b3,Home,94.98,3,2025-03-23,Africa,BankTransfer,4,f,3.3,0,284.94
686,e27718c5-737d-4fb6-9113-76e038d77b9a,Electronics,440.27,3,2024-07-13,Oceania,Cash,8,f,4.9,0,1320.81
687,6a36af18-06d3-4b93-ae33-688d597e6845,Sports,159.96,2,2024-12-29,North America,Cash,8,f,3.4,15,271.93
688,5fbbf0b1-8083-49c8-a57e-01c90da23e5c,Sports,161.71,3,2025-02-17,North America,CreditCard,6,f,3.6,0,485.13
689,14e4180c-fe99-46a3-a2db-c8503c5bf3a7,Automotive,217.09,4,2024-08-27,Africa,PayPal,7,f,4.5,0,868.36
690,519554e3-0737-4c86-b97b-5f515ffa46ef,Beauty,423.11,4,2023-06-18,Europe,BankTransfer,7,f,3.5,0,1692.44
691,b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,Fashion,115.65,3,2023-11-12,South America,Cash,5,f,4.7,5,329.6
692,25637cc3-ca97-4bf5-95d5-96afa663d2cd,Home,442.76,3,2023-08-07,Asia,CreditCard,1,f,4.1,10,1195.45
693,eada79a3-4970-4d9a-89ce-3cfb2339ba19,Electronics,120.78,3,2025-06-29,Asia,BankTransfer,6,f,4.5,0,362.34
694,d4c3a832-b231-460b-b8f2-ce6bd46b415d,Automotive,70.54,3,2023-07-29,Asia,PayPal,3,f,5.0,0,211.62
695,781799ff-b49e-44cc-8243-69e72387eaf6,Electronics,232.53,2,2025-06-01,North America,Cash,9,f,2.6,0,465.06
696,e7e646c7-0158-4463-9d87-76a072d78bdd,Toys,399.708,6,2025-11-15,Africa,Cash,7,f,3.3,0,2398.25
697,3735262d-4184-4b03-84dd-7054144823f7,Electronics,89.61,1,2023-07-03,Europe,BankTransfer,9,f,4.1,10,80.65
698,f0b2a5d1-8c7e-4f42-a646-eaf9d5c0244d,Toys,403.46,1,2024-10-26,Europe,Cash,4,f,3.0,5,383.29
699,6c5a6c93-871c-4884-9bdf-90f2ba2c0f19,Electronics,121.32,5,2025-04-27,Asia,Cash,7,f,2.4,10,545.94
700,3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,Automotive,434.86,4,2024-05-12,Europe,PayPal,2,f,2.2,0,1739.44
701,3d0a5f0c-0c39-4ec7-9f31-74054d183eba,Beauty,289.11,2,2023-12-14,South America,PayPal,6,f,4.3,15,491.49
702,9f708368-cb3c-48ca-a392-57316b79afcc,Home,127.7,2,2024-07-03,Asia,Cash,4,f,4.9,5,242.63
703,d6312a80-1c61-4ec2-9014-2131750565f5,Fashion,141.24,3,2023-12-09,Europe,Cash,8,f,4.7,5,402.53
704,893ad232-98c3-43ca-bff4-cec6e7b7b4c6,Home,277.18,4,2024-09-05,South America,Cash,1,f,2.7,0,1108.72
705,93364f7e-83ef-49f3-a1c7-cc8a04351b64,Automotive,133.4,5,2025-01-09,Europe,BankTransfer,4,f,3.4,0,667.0
706,4a90cd0c-24c1-43b9-b7f2-85723defa849,Fashion,435.99,2,2025-10-12,Oceania,PayPal,4,f,3.5,5,828.38
707,5a5226e6-9d64-4932-8066-853d6de299a1,Sports,170.53,4,2023-10-05,Europe,BankTransfer,4,f,2.5,5,648.01
708,2ff3cde4-6aa4-4c9f-9217-04753d959e3f,Electronics,363.321,4,2024-11-11,South America,Cash,4,f,4.2,15,1235.29
709,8603156a-15ea-4bcf-ab10-21ceaa143cd8,Automotive,206.82,2,2025-06-20,Asia,BankTransfer,4,f,3.8,0,413.64
710,f4124360-1153-4e99-9c50-8720f982f4e0,Sports,402.41,3,2023-10-06,Oceania,BankTransfer,4,f,4.7,5,1146.87
711,c9525185-81e0-4a5e-8b48-f49686abd4e7,Home,152.16,3,2024-02-16,Africa,Cash,6,f,4.6,0,456.48
712,0534a101-8ddc-4719-81f3-8dd4fd034ada,Home,74.85,4,2025-03-26,North America,BankTransfer,5,f,2.5,0,299.4
713,0b251279-785a-45d0-9f92-a62163f4c69d,Home,183.43,2,2025-10-02,Oceania,PayPal,2,f,2.1,0,366.86
714,5f90bed6-fb25-464d-a30a-a767a2bb522b,Home,254.79,4,2024-07-28,South America,Cash,3,f,3.7,20,815.33
715,5b6a8102-0428-4378-bf50-23f440ef3935,Home,148.27,5,2024-02-14,Europe,PayPal,4,f,3.3,10,667.22
716,3dba6da8-5844-49fc-914b-9547c9dc72b8,Beauty,334.36,5,2023-02-25,Africa,Cash,8,f,4.5,0,1671.8
717,1a89b71e-a0d5-42c8-a837-fe68bba205ca,Beauty,390.86,2,2025-06-16,North America,BankTransfer,1,t,4.7,5,742.63
718,c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,Automotive,150.56,4,2023-05-22,Oceania,Cash,7,f,2.8,10,542.02
719,5a304528-0b59-4562-a227-219f551ff086,Beauty,55.91,2,2023-10-13,South America,BankTransfer,2,f,4.0,0,111.82
720,a48e40f1-d042-4dfa-96ab-087a8bc78e81,Fashion,148.986,3,2023-11-12,Asia,Cash,6,f,3.8,15,379.91
721,af475b49-c775-4395-9494-05f02cd2a404,Automotive,289.8,4,2023-06-01,South America,Cash,9,f,2.1,0,1159.2
722,7a8104de-b205-47bb-bb16-f75776f186ab,Toys,471.82,1,2025-03-31,South America,Cash,9,f,4.0,5,448.23
723,2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,Toys,326.96,5,2025-01-06,Europe,CreditCard,4,f,4.1,5,1553.06
724,f1901b7e-c6b4-49ef-b74e-ba9310275b53,Electronics,498.47,2,2024-12-28,North America,PayPal,8,f,2.4,5,947.09
725,339b77a8-4b1f-4d7b-8977-c513752a7d25,Beauty,313.25,1,2023-04-01,Africa,Cash,4,f,3.4,0,313.25
726,e2c328aa-3310-4475-8a86-22250b36e356,Automotive,338.06,4,2025-05-31,Asia,CreditCard,2,t,4.0,0,1352.24
727,4f612217-eef1-4694-90ca-e32d0aba590e,Electronics,29.96,4,2024-06-13,Europe,PayPal,4,f,3.7,5,113.85
728,d0be73ee-fd37-4539-a5f2-02f983f02dc7,Toys,35.415,6,2025-11-28,Oceania,PayPal,2,f,4.8,5,201.87
729,095ffa81-40d9-4bce-b930-ba208b040f49,Sports,75.92,4,2025-03-12,Asia,Cash,6,f,3.6,20,242.94
730,493e904d-30ec-4796-a59b-457fc0d7ac73,Automotive,450.63,1,2025-10-21,Oceania,PayPal,4,f,3.8,0,450.63
731,0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,Home,130.55,5,2025-09-15,Europe,CreditCard,5,f,4.0,0,652.75
732,45f18619-54f9-4429-a7de-02ccdda4f4a7,Home,298.76,4,2023-06-25,South America,CreditCard,7,f,3.7,0,1195.04
733,6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,Automotive,71.62,4,2023-10-18,Oceania,BankTransfer,6,f,4.8,15,243.51
734,7092947d-be49-49ec-a667-d3bbe3b56360,Home,56.2,4,2025-07-21,Asia,PayPal,1,f,2.0,5,213.56
735,56cb1ab0-62fb-46d7-b4db-ca07e506f670,Toys,279.41,5,2024-12-14,South America,Cash,3,f,4.7,20,1117.64
736,b12b6680-7f07-4cb9-afd3-40c0f945f2fd,Electronics,407.07,2,2025-07-15,South America,BankTransfer,9,f,3.2,5,773.43
737,cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,Electronics,73.32,3,2023-04-02,Asia,CreditCard,6,f,3.3,10,197.96
738,15260718-cd18-4a82-8447-ceab84ef4324,Electronics,437.44,3,2023-08-12,Asia,PayPal,3,f,4.4,15,1115.47
739,6e3c4532-1434-4f62-acac-028cba220065,Beauty,140.70600000000002,2,2025-11-22,North America,PayPal,4,f,4.0,0,281.41
740,2e326567-d284-454e-bebe-c0db9a3a6103,Toys,63.846,4,2024-11-08,North America,Cash,5,f,3.7,10,229.85
741,1a43db54-523a-4993-8b34-46bc8ba435cc,Sports,351.8,1,2025-04-09,North America,PayPal,3,f,3.5,10,316.62
742,4baf0f5e-a932-4094-93f2-8f11147f6570,Fashion,311.49,5,2025-06-04,Oceania,Cash,9,f,2.9,5,1479.58
743,b7b8c1a5-9a45-493d-b227-890e4e76833a,Electronics,310.47,3,2024-02-09,Oceania,Cash,4,f,3.7,0,931.41
744,71a3fad2-b094-4d2a-aaa9-3b436d15f16f,Toys,144.72,3,2025-03-07,South America,CreditCard,9,f,2.3,0,434.16
745,ba108217-0ad7-49a2-b277-16ec59fefbbc,Beauty,57.21,4,2024-02-26,North America,BankTransfer,7,f,2.7,0,228.84
746,9d66e815-5a41-43b3-a95f-176cdebac186,Automotive,410.93,2,2023-05-09,Oceania,CreditCard,6,f,2.8,0,821.86
747,a3b442bd-4649-4296-af58-42c3ff86cc31,Automotive,308.75,1,2024-01-18,Africa,BankTransfer,8,f,3.7,20,247.0
748,0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,Home,185.59,3,2025-07-26,North America,CreditCard,4,f,2.6,15,473.25
749,67fd64c4-a334-458a-abd2-b5121335e5db,Home,280.45,3,2025-09-29,Oceania,BankTransfer,5,f,2.1,15,715.15
750,bff9507d-cd14-403e-8359-9af65d01f55f,Toys,33.16,1,2025-03-14,South America,CreditCard,6,f,3.0,10,29.84
751,07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,Home,200.99,1,2025-07-26,Asia,PayPal,6,f,3.7,5,190.94
752,ad973b67-9b89-45cb-9942-644c248d31ec,Automotive,162.4,3,2024-09-01,Oceania,CreditCard,9,f,2.2,20,389.76
753,20509c62-08e8-45d7-b02c-1821c8040fb7,Beauty,255.44,3,2024-10-03,North America,CreditCard,1,f,2.3,5,728.0
754,a52964ff-c74c-4890-bc6a-3174113634a5,Fashion,470.82,5,2023-08-28,Asia,PayPal,8,f,5.0,0,2354.1
755,f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,Home,308.92,5,2023-10-17,Oceania,Cash,4,f,3.2,0,1544.6
756,2747b93c-9ae7-4eab-884a-67809136f1f8,Sports,210.41,1,2023-10-10,Africa,Cash,9,f,2.5,20,168.33
757,5ef787b8-f2e6-495f-b32e-2016add702c9,Sports,265.0,2,2025-09-23,North America,PayPal,4,f,2.9,0,530.0
758,13aec376-c359-410a-b1a6-014c5f3c44dc,Toys,339.43,4,2025-09-29,North America,BankTransfer,6,f,2.2,10,1221.95
759,5df06e8c-878a-4ed9-a33f-fc8292ec89af,Fashion,299.64,1,2024-10-06,North America,Cash,8,f,3.0,0,299.64
760,4758367b-a649-4cdc-907b-907265e58f34,Toys,272.44,3,2025-01-05,Europe,CreditCard,9,f,3.2,5,776.45
761,06a241af-1d0a-47f7-b5e4-a4713fe68c9c,Sports,76.02,3,2024-02-04,North America,Cash,4,f,3.8,0,228.06
762,848af440-7fc1-4858-afa0-d842bc55300b,Toys,162.97,1,2025-10-10,Africa,Cash,6,f,3.4,10,146.67
763,1e2595b8-8fc9-486b-a9dd-ebf563119aca,Beauty,415.18,2,2025-05-01,South America,Cash,7,f,4.0,0,830.36
764,b43bd27f-42a2-49a6-8664-12854303cbc1,Sports,493.94,2,2023-06-19,North America,CreditCard,6,f,3.8,0,987.88
765,9ca3fbb3-ff11-48ba-b6ee-1640723ef466,Automotive,237.41,2,2024-08-21,North America,CreditCard,5,f,2.0,5,451.08
766,ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,Home,78.82,4,2024-08-14,North America,PayPal,7,f,4.9,20,252.22
767,22bf18f5-1f65-4a87-b33e-e3447dbf4bc1,Automotive,408.12,1,2025-10-11,South America,CreditCard,5,f,3.3,5,387.71
768,2c33350c-73b9-41d8-92f5-131ada52d2ee,Toys,193.57,2,2024-07-02,Europe,BankTransfer,2,f,3.1,5,367.78
769,ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,Toys,224.08,3,2025-06-22,Europe,PayPal,4,f,2.6,0,672.24
770,f7b217c7-ae92-4a71-8f7d-cb431679742f,Sports,254.26,2,2024-05-21,Europe,BankTransfer,6,f,3.4,10,457.67
771,aaf78c67-51d0-4109-bc90-2838d8741408,Automotive,12.21,3,2025-07-10,Europe,BankTransfer,7,f,3.8,20,29.3
772,8ccc9cea-109f-48ee-b5a4-720058f0dd23,Home,314.7,1,2025-06-18,Europe,CreditCard,6,f,2.2,0,314.7
773,4cc9f5f2-e42e-4037-8a55-2ea08acbbe09,Automotive,383.03,3,2024-03-05,North America,BankTransfer,7,f,3.1,0,1149.09
774,b5a5f8e6-b639-4f04-a852-4385d9f2dd0d,Automotive,11.11,3,2025-05-26,Oceania,PayPal,3,f,2.2,0,33.33
775,2c913a7c-a340-4f08-b341-91b8ed6522b4,Toys,258.3,3,2024-02-28,North America,PayPal,8,f,4.5,15,658.67
776,3967e60a-823d-4107-9c8a-c066cb2fafa3,Automotive,255.32,5,2024-12-19,Europe,BankTransfer,8,f,3.7,0,1276.6
777,cac4d0eb-3373-430e-bc31-a5971f119c0f,Toys,439.63,4,2023-12-11,Africa,BankTransfer,5,f,2.1,0,1758.52
778,7e7838c9-ca55-438b-bc9a-be10238d6f44,Beauty,26.81,1,2024-08-15,Asia,BankTransfer,1,f,3.9,15,22.79
779,9280c5aa-8dd4-495b-9c63-b6f306ba8cd3,Automotive,473.26,1,2023-07-15,Africa,PayPal,9,f,2.4,0,473.26
780,fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,Automotive,261.69,1,2023-05-02,South America,BankTransfer,7,f,5.0,0,261.69
781,e25df9a8-9ca8-45c4-a138-afe08d38bbd8,Automotive,474.75,2,2023-09-17,Oceania,PayPal,2,f,4.0,15,807.08
782,65edcfe3-4f2d-4d3f-90d4-de39161237c9,Fashion,32.43,3,2024-10-21,North America,PayPal,9,f,3.2,10,87.56
783,7a89cbeb-b807-478a-b788-f5d1ffe575f6,Automotive,171.01,1,2025-03-15,Oceania,Cash,3,f,4.9,0,171.01
784,68d0a2a8-c4e7-47dd-a929-de738693fd9d,Fashion,481.76,5,2024-07-04,Africa,Cash,9,f,2.2,0,2408.8
785,20156a72-12e1-43a6-932c-ae01d2c65ee4,Sports,107.85,2,2023-06-04,South America,CreditCard,2,f,3.0,5,204.92
786,12fc7a87-a470-4d48-9128-b9b1f8ede0ca,Sports,221.34,1,2024-07-23,Africa,BankTransfer,3,f,5.0,5,210.27
787,8471b4b0-ae1b-4f69-b740-d83173318749,Sports,394.002,6,2024-11-01,South America,CreditCard,9,f,3.9,0,2364.01
788,d43cdd6d-e0c1-4f1e-a0da-897258321ee4,Automotive,308.08,3,2023-07-10,Oceania,Cash,7,f,2.8,0,924.24
789,96792482-a3c9-48e4-8d22-38e6c7bf4fbc,Beauty,189.2,4,2025-01-03,Oceania,CreditCard,1,f,4.9,10,681.12
790,21084dd9-f75d-4e3c-848d-56502e9522d6,Automotive,327.88,5,2025-03-25,Africa,PayPal,6,f,2.2,5,1557.43
